,id,title,tags
30246,221380.0,Age of Empires II HD,"['Strategy', 'RTS', 'Medieval', 'Multiplayer', 'Classic', 'Historical', 'Singleplayer', 'Base Building', 'Resource Management', 'City Builder', 'Co-op', 'Competitive', 'Tactical', 'Real-Time', 'Remake', 'Replay Value', '2D', 'Action', 'Isometric', 'Adventure']"
30247,234023.0,The Banner Saga: Factions - Variations Pack,"['RPG', 'Indie', 'Strategy', 'Free to Play']"
30248,229870.0,ShootMania Storm,"['Action', 'FPS', 'Multiplayer', 'Level Editor', 'Moddable', 'Shooter', 'Fast-Paced', 'Competitive', 'Arena Shooter', 'Co-op']"
30249,222561.0,Train Simulator: Marias Pass Route Add-On,"['Simulation', 'Trains']"
30250,232550.0,RE6 / BH6: Predator Mode,"['Action', 'Adventure']"
30251,232590.0,RE6 / BH6: Survivors Mode,"['Action', 'Adventure']"
30252,234770.0,Call of Duty®: Black Ops II - Extra Slots Pack,['Action']
30253,234783.0,Call of Duty®: Black Ops II - African Flags of the World Calling Card Pack,['Action']
30254,234784.0,Call of Duty®: Black Ops II - Asian Flags of the World Calling Card Pack,['Action']
30255,234782.0,Call of Duty®: Black Ops II - European Flags of the World Calling Card Pack,['Action']
30256,234781.0,Call of Duty®: Black Ops II - South American Flags of the World Calling Card Pack,['Action']
30257,208808.0,Tomb Raider: Guerilla Skin,"['Action', 'Adventure']"
30258,208807.0,Tomb Raider: Aviatrix Skin,"['Action', 'Adventure']"
30259,208802.0,Tomb Raider: Agility Skill,"['Action', 'Adventure']"
30260,214933.0,BioShock Infinite - Season Pass,"['Action', 'Story Rich', 'Atmospheric', 'FPS', 'Singleplayer', 'Shooter', 'First-Person', 'Adventure', 'Female Protagonist', 'Sci-fi', 'Steampunk', 'Great Soundtrack', 'Stealth']"
30261,232634.0,Sniper Ghost Warrior 2: Siberian Strike,['Action']
30262,232950.0,Bridge Project,"['Simulation', 'Building', 'Physics', 'Puzzle', 'Singleplayer']"
30263,229520.0,Dungeon Hearts,"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Match 3', 'Action', 'Singleplayer', 'RPG', 'Fantasy', 'Arcade', 'Female Protagonist']"
30264,227260.0,DisplayFusion,['Utilities']
30265,227180.0,Kingdom Wars,"['Strategy', 'Free to Play', 'RTS', 'Massively Multiplayer', 'RPG', 'Building', 'Medieval', 'Indie', 'Fantasy', 'Multiplayer', 'Simulation', 'Co-op', 'City Builder', 'MMORPG', 'Singleplayer', 'Action', 'War', 'Sandbox']"
30266,222137.0,Rocksmith - Allman Brothers Band Song Pack,"['Casual', 'Simulation']"
30267,222108.0,Rocksmith - The Allman Brothers Band - Southbound,"['Casual', 'Simulation']"
30268,222109.0,Rocksmith - Sweet - Ballroom Blitz,"['Casual', 'Simulation']"
30269,229230.0,"Painkiller Hell &amp; Damnation: Operation ""Zombie Bunker""",['Action']
30270,225420.0,Cities in Motion 2,"['Simulation', 'Strategy', 'Management', 'City Builder', 'Sandbox', 'Economy', 'Building', 'Singleplayer', 'Multiplayer', 'Trains', 'Co-op']"
30271,222107.0,Rocksmith - Creedence Clearwater Revival - Have You Ever Seen the Rain?,"['Casual', 'Simulation']"
30272,224200.0,Borderlands 2: Ultimate Vault Hunters Upgrade Pack,"['Action', 'RPG', 'FPS', 'Co-op']"
30273,236080.0,Resident Evil 6 Wallpaper,"['Action', 'Adventure', 'Horror']"
30274,230410.0,Warframe,"['Free to Play', 'Action', 'Co-op', 'Multiplayer', 'Third-Person Shooter', 'Sci-fi', 'Ninja', 'Shooter', 'Parkour', 'Space', 'Online Co-Op', 'Futuristic', 'Third Person', 'Massively Multiplayer', 'PvE', 'RPG', 'Singleplayer', 'Hack and Slash', 'FPS', 'Cyberpunk']"
30275,105420.0,Ms. Splosion Man,"['Indie', 'Action', 'Platformer', 'Female Protagonist', 'Co-op', 'Local Co-Op', 'Comedy']"
30276,231801.0,Waking Mars - Soundtrack,"['Action', 'Adventure', 'Indie']"
30277,8870.0,BioShock Infinite,"['FPS', 'Action', 'Story Rich', 'Singleplayer', 'Steampunk', 'Atmospheric', 'Shooter', 'First-Person', 'Alternate History', 'Adventure', 'Great Soundtrack', 'Dystopian', 'Sci-fi', 'Time Travel', 'Fantasy', 'Gore', 'Linear', 'RPG', 'Political', 'Controller']"
30278,208798.0,Tomb Raider: JAGD P22G,"['Action', 'Adventure']"
30279,208795.0,Tomb Raider: Silverballer,"['Action', 'Adventure']"
30280,208797.0,Tomb Raider: HX AP-15,"['Action', 'Adventure']"
30281,208800.0,Tomb Raider: STG 58 Elite,"['Action', 'Adventure']"
30282,208801.0,Tomb Raider: Animal Instinct,"['Action', 'Adventure']"
30283,208799.0,Tomb Raider: M590 12ga,"['Action', 'Adventure']"
30284,208803.0,Tomb Raider: Headshot Reticule,"['Action', 'Adventure']"
30285,230050.0,DLC Quest,"['Platformer', 'Indie', 'Satire', 'Comedy', 'Short', 'Parody', 'Pixel Graphics', '2D', 'Singleplayer', 'Funny', 'Retro', 'Adventure', 'Exploration', 'Casual', 'Action', 'Side Scroller', 'Metroidvania', 'Memes', 'Zombies', 'Fantasy']"
30286,234370.0,Shattered Haven,"['Action', 'Adventure', 'Indie', 'Puzzle', 'Zombies', '2D']"
30287,219190.0,Ultratron,"['Indie', 'Action', 'Arcade', 'Retro', 'Twin Stick Shooter', 'Pixel Graphics', 'Local Co-Op', 'Sci-fi', ""Shoot 'Em Up"", 'Singleplayer', 'Shooter', 'Robots', '2D', 'Bullet Hell', 'Difficult']"
30288,217200.0,Worms Armageddon,"['Strategy', 'Multiplayer', 'Classic', 'Turn-Based', 'Turn-Based Strategy', '2D', 'Funny', 'Comedy', 'Physics', 'Local Multiplayer', 'Co-op', 'Singleplayer', 'Action', 'Platformer', 'Local Co-Op', ""1990's"", 'Adventure']"
30289,234690.0,Continent of the 9th Seal: Starter Pack,"['Action', 'RPG', 'Massively Multiplayer', 'Free to Play']"
30290,224840.0,Aliens: Colonial Marines: Season Pass,['Action']
30291,222105.0,Rocksmith - The Cure - The End of the World,"['Casual', 'Simulation']"
30292,227131.0,Assassin’s Creed® III: The Betrayal,['Adventure']
30293,222104.0,Rocksmith - The Cure - Just Like Heaven,"['Casual', 'Simulation']"
30294,219440.0,Aliens: Colonial Marines - Bug Hunt DLC,['Action']
30295,226120.0,Weird Worlds: Return to Infinite Space,"['Indie', 'Strategy', 'Casual', 'Adventure', 'Rogue-like', 'Sci-fi', 'Space', 'Perma Death', 'Singleplayer', 'Exploration']"
30296,233740.0,Organ Trail: Director's Cut,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']"
30297,222103.0,Rocksmith - The Cure - Love Song,"['Casual', 'Simulation']"
30298,222106.0,Rocksmith - The Cure Song Pack,"['Casual', 'Simulation']"
30299,230920.0,Impire: Black and White Demons,['Strategy']
30300,224380.0,Virtual DJ - Broadcaster Edition,"['Audio Production', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing', 'Music']"
30301,210550.0,Angry Birds Space,"['Casual', 'Physics', 'Puzzle', 'Touch-Friendly', 'Singleplayer', 'Family Friendly', 'Space', '2D', 'Indie', 'Action']"
30302,215370.0,Omerta - City of Gangsters - The Con Artist DLC,"['Strategy', 'Simulation']"
30303,233700.0,Sword of the Stars: The Pit,"['Rogue-like', 'RPG', 'Sci-fi', 'Indie', 'Turn-Based', 'Strategy', 'Crafting', 'Grid-Based Movement', '2D', 'Resource Management', 'Difficult', 'Inventory Management', 'Singleplayer', 'Casual', 'Perma Death', 'Procedural Generation', 'Survival', 'Replay Value', 'Character Customization', 'Rogue-lite']"
30304,232010.0,Euro Truck Simulator,"['Simulation', 'Driving', 'Multiplayer', 'Open World', 'Singleplayer', 'Realistic', 'Indie', 'Relaxing', 'First-Person', 'TrackIR', 'Moddable', 'Adventure', 'Third Person', 'Exploration', 'Management', 'Atmospheric', 'Action', 'Sandbox', 'Free to Play']"
30305,34870.0,Sniper: Ghost Warrior 2,"['Sniper', 'Action', 'FPS', 'Multiplayer', 'Stealth', 'Shooter', 'Singleplayer', 'First-Person', 'Tactical', 'Military', 'Adventure', 'Strategy', 'Co-op', 'Open World', 'Bullet Time', 'Online Co-Op', 'Simulation', 'Controller', 'Atmospheric', 'Difficult']"
30306,215257.0,Sleeping Dogs - Year of the Snake,"['Action', 'Adventure']"
30307,230880.0,Awesomenauts - Coco McFly Skin,"['Strategy', 'Action', 'Indie']"
30308,215870.0,Dungeon-Party,"['Free to Play', 'Massively Multiplayer', 'Multiplayer', 'RPG', 'Action']"
30309,216090.0,Go Home Dinosaurs!,"['Tower Defense', 'Casual', 'Strategy', 'Indie', 'Dinosaurs', 'Cute']"
30310,230883.0,Awesomenauts - Bionic Raelynn Skin,"['Strategy', 'Action', 'Indie']"
30311,222549.0,Train Simulator: AT&amp;N Consolidation Class 280-157 Loco Add-On,['Simulation']
30312,96900.0,Slam Bolt Scrappers,"['Action', 'Indie', 'Strategy', 'Local Co-Op', 'Local Multiplayer']"
30314,218060.0,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,"['Platformer', 'Indie', 'Rhythm', 'Music', 'Great Soundtrack', 'Difficult', 'Runner', 'Action', 'Singleplayer', 'Casual', 'Colorful', 'Score Attack', 'Arcade', '2D', 'Side Scroller', 'Comedy', '2.5D', 'Controller', 'Adventure', 'Funny']"
30315,228760.0,TrackMania² Canyon,"['Racing', 'Multiplayer', 'Level Editor', 'Time Attack', 'Sports', 'Arcade', 'Singleplayer', 'Local Multiplayer', 'Controller', 'Split Screen', 'Free to Play']"
30316,212070.0,Star Conflict,"['Free to Play', 'Space', 'Action', 'Multiplayer', 'Sci-fi', 'Massively Multiplayer', 'Simulation', 'Open World', 'Flight', 'Space Sim', 'Co-op', 'Shooter', 'Third Person', 'Competitive', 'PvP', 'Adventure', 'Atmospheric', 'Sandbox', 'MMORPG', 'VR']"
30317,222281.0,Star Conflict: Mercenary Pack - Galaxy Explorer,"['Massively Multiplayer', 'Free to Play', 'Action', 'Simulation']"
30318,222282.0,Star Conflict: Mercenary Pack - Elite Pilot,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
30319,222280.0,Star Conflict: Mercenary Pack - Soldier of Fortune,"['Simulation', 'Action', 'Free to Play', 'Massively Multiplayer']"
30320,222520.0,Champions of Regnum,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Indie', 'MMORPG', 'Multiplayer', 'Open World', 'PvP', 'Adventure']"
30321,219097.0,Call of Duty®: Black Ops II - Revolution,"['Action', 'FPS', 'Multiplayer', 'Zombies']"
30322,2028062.0,Call of Duty®: Black Ops II Season Pass,"['Action', 'FPS', 'Zombies', 'Multiplayer']"
30323,227100.0,Sniper Elite: Nazi Zombie Army,"['Zombies', 'Action', 'Co-op', 'Sniper', 'Third-Person Shooter', 'World War II', 'FPS', 'Shooter', 'Horror', 'Multiplayer', 'Third Person', 'Survival', 'Gore', 'Singleplayer', 'Online Co-Op', 'Adventure', 'Open World', 'Bullet Time']"
30324,222568.0,Train Simulator: EWS Class 66 v2.0 Loco Add-On,['Simulation']
30325,230882.0,Awesomenauts - Kage Genji Skin,"['Strategy', 'Action', 'Indie']"
30326,229970.0,Armada 2526 Gold Edition,"['Strategy', 'Indie', '4X', 'Space', 'Turn-Based Strategy', 'Sci-fi']"
30327,107821.0,Rochard: Hard Times,"['Casual', 'Action', 'Indie', 'Platformer']"
30328,221829.0,The Cave: Soundtrack,['Adventure']
30329,203160.0,Tomb Raider,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Third-Person Shooter', 'Singleplayer', 'Lara Croft', 'Story Rich', 'Quick-Time Events', 'Exploration', 'Multiplayer', 'Atmospheric', 'Shooter', 'Action-Adventure', 'Stealth', 'Puzzle', 'Platformer', 'Cinematic', 'RPG', '3D Vision']"
30330,229754.0,RPG Maker VX Ace - DS Resource Pack,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Fantasy', 'Game Development']"
30331,204080.0,The Showdown Effect,"['Action', 'Multiplayer', 'Platformer', 'Shooter', '2D', 'Side Scroller', '2.5D', 'Indie']"
30332,229753.0,RPG Maker VX Ace - Samurai Resource Pack,"['Design & Illustration', 'Web Publishing', 'RPGMaker']"
30333,220823.0,Zombie Driver HD Apocalypse Pack,"['Racing', 'Action', 'Indie']"
30334,229660.0,Sonic and All-Stars Racing Transformed: Metal Sonic &amp; Outrun DLC,"['Racing', 'Sports']"
30335,223792.0,DmC Devil May Cry: Weapon Bundle,['Action']
30336,229080.0,DmC Devil May Cry: Bloody Palace Mode,['Action']
30337,222557.0,Train Simulator: London-Faversham High Speed Route Add-On,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Realistic', 'Physics', 'Atmospheric', 'Co-op', 'Family Friendly', 'TrackIR']"
30338,229210.0,Painkiller Hell &amp; Damnation: The Clock Strikes Meat Night,['Action']
30339,224580.0,Arma II: DayZ Mod,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']"
30340,231200.0,Kentucky Route Zero,"['Adventure', 'Point & Click', 'Atmospheric', 'Indie', 'Surreal', 'Episodic', 'Story Rich', 'Great Soundtrack', 'Mystery', 'Exploration', 'Singleplayer', 'Interactive Fiction', 'Kickstarter', '2D', 'Horror']"
30341,204240.0,The Bridge,"['Puzzle', 'Indie', 'Casual', 'Platformer', 'Hand-drawn', 'Surreal', 'Singleplayer', 'Strategy', '2D', 'Physics', 'Atmospheric', 'Difficult']"
30342,217750.0,Age of Conan: Unchained,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Action', 'Adventure', 'MMORPG', 'Multiplayer', 'Open World', 'Nudity', 'Mature', 'Gore', 'Fantasy', 'Great Soundtrack']"
30343,219340.0,The Banner Saga: Factions,"['Free to Play', 'Strategy', 'RPG', 'Indie', 'Turn-Based Strategy', 'Turn-Based', 'Tactical', 'Fantasy', 'Multiplayer', '2D']"
30344,226780.0,MUD Motocross World Championship,"['Racing', 'Sports']"
30345,216333.0,Sleeping Dogs: Wheels of Fury,"['Action', 'Adventure']"
30346,225260.0,Brutal Legend,"['Action', 'Comedy', 'Adventure', 'Open World', 'Great Soundtrack', 'Music', 'Strategy', 'Third Person', 'Hack and Slash', 'RTS', 'Funny', 'Fantasy', 'Singleplayer', 'Multiplayer', 'Atmospheric', 'Action-Adventure', 'Gothic', ""Beat 'em up"", 'Action RPG', 'RPG']"
30347,222543.0,Train Simulator: Norfolk Southern Heritage SD70ACes Loco Add-On,['Simulation']
30348,222542.0,Train Simulator: Norfolk Southern Heritage ES44ACs Loco Add-On,['Simulation']
30349,204319.0,Awesomenauts - Double-O Yuri Skin,"['Strategy', 'Action', 'Indie']"
30350,204318.0,Awesomenauts - Pimpy G. Skin,"['Strategy', 'Action', 'Indie']"
30351,223262.0,Primal Carnage - Agent Trapper DLC,"['Action', 'Indie']"
30352,222223.0,A Game of Dwarves: Pets,"['Strategy', 'Casual']"
30353,211500.0,RaceRoom Racing Experience,"['Racing', 'Free to Play', 'Multiplayer', 'Simulation', 'Driving', 'Sports', 'Singleplayer', 'Action', 'Realistic', 'First-Person', 'Controller', 'Open World', 'Massively Multiplayer', 'Co-op', 'Adventure', 'Online Co-Op', 'VR', 'FPS', 'Casual', 'Horror']"
30354,222089.0,Rocksmith - The Clash - London Calling,"['Casual', 'Simulation']"
30355,222091.0,Rocksmith - The Clash - Guns of Brixton,"['Casual', 'Simulation']"
30356,222092.0,Rocksmith - The Clash Song-Pack,"['Casual', 'Simulation']"
30357,222090.0,Rocksmith - The Clash - Should I Stay or Should I Go,"['Casual', 'Simulation']"
30358,208352.0,Train Simulator: Southern Pacific GS-4 Loco Add-On,['Simulation']
30359,225270.0,Brutal Legend Soundtrack,"['Strategy', 'Action', 'Adventure']"
30360,216335.0,Sleeping Dogs: Law Enforcer Pack,"['Action', 'Adventure']"
30361,222566.0,Train Simulator: Freightliner Class 57/0 Loco Add-On,['Simulation']
30362,222551.0,Train Simulator: Southern Pacific SD45 Loco Add-On,['Simulation']
30363,223810.0,Ys I &amp; II Chronicles+,"['JRPG', 'Great Soundtrack', 'Action', 'RPG', 'Adventure', 'Anime', 'Action RPG', 'Remake', 'Classic', 'Difficult', 'Dungeon Crawler', 'Fantasy', 'Top-Down', 'Hack and Slash', 'Singleplayer', '2D', 'Retro', 'Medieval', 'Pixel Graphics']"
30364,222088.0,Rocksmith - Fall Out Boy Song-Pack,"['Casual', 'Simulation']"
30365,222021.0,Sniper Elite V2 - St. Pierre,"['Action', 'Sniper']"
30366,229600.0,Bientôt l'été,"['Indie', 'Casual', 'Simulation', 'Walking Simulator', 'Experimental', 'Atmospheric']"
30367,202130.0,Impire,"['Strategy', 'Fantasy', 'Villain Protagonist']"
30368,210098.0,Street Fighter X Tekken: Gems Assist 6,['Action']
30369,210097.0,Street Fighter X Tekken: Gems Assist 5,['Action']
30370,210096.0,Street Fighter X Tekken: Gems Assist 4,['Action']
30371,210095.0,Street Fighter X Tekken: Gems Assist 3,['Action']
30372,210093.0,Street Fighter X Tekken: TK Booster Pack 7,['Action']
30373,210094.0,Street Fighter X Tekken: TK Booster Pack 8,['Action']
30374,210092.0,Street Fighter X Tekken: TK Booster Pack 6,['Action']
30375,210090.0,Street Fighter X Tekken: TK Booster Pack 4,['Action']
30376,210091.0,Street Fighter X Tekken: TK Booster Pack 5,['Action']
30377,210089.0,Street Fighter X Tekken: TK Booster Pack 3,['Action']
30378,210088.0,Street Fighter X Tekken: SF Booster Pack 8,['Action']
30379,210086.0,Street Fighter X Tekken: SF Booster Pack 6,['Action']
30380,227240.0,Construct 2,"['Game Development', 'Education', 'Animation & Modeling', 'Web Publishing', 'Utilities', 'Design & Illustration', 'Free to Play', 'Software', 'GameMaker']"
30381,229190.0,Painkiller Hell &amp; Damnation: Medieval Horror,['Action']
30382,216334.0,Sleeping Dogs: Monkey King Pack,"['Action', 'Adventure']"
30383,222082.0,Rocksmith - Cheap Trick - Surrender,"['Casual', 'Simulation']"
30384,212210.0,Mabinogi - Spiritual Healing Package,"['RPG', 'Massively Multiplayer', 'Casual', 'Action', 'Free to Play', 'Simulation']"
30385,222081.0,Rocksmith - Steppenwolf - Born to be Wild,"['Casual', 'Simulation']"
30386,216332.0,Sleeping Dogs: Movie Masters Pack,"['Action', 'Adventure']"
30387,222080.0,Rocksmith - The Guess Who - American Woman,"['Casual', 'Simulation']"
30388,223261.0,Primal Carnage - Pilot Commando DLC,"['Action', 'Indie', 'Strategy']"
30389,223790.0,DmC Devil May Cry: Costume Pack,['Action']
30390,219680.0,Proteus,"['Exploration', 'Walking Simulator', 'Relaxing', 'Indie', 'Casual', 'Procedural Generation', 'Experimental', 'First-Person', 'Adventure', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Pixel Graphics', 'Open World', 'Cute', 'Sandbox', 'Short', 'Music', 'Surreal', 'Colorful']"
30391,222550.0,Train Simulator: Southern Pacific GE 44 Loco Add-On,['Simulation']
30392,204185.0,Waveform Soundtrack,"['Action', 'Indie']"
30393,212480.0,Sonic &amp; All-Stars Racing Transformed,"['Racing', 'Local Multiplayer', 'Multiplayer', 'Great Soundtrack', 'Local Co-Op', 'Sports', 'Replay Value', 'Split Screen', 'Online Co-Op', 'Arcade', 'Family Friendly', '4 Player Local', 'Controller', 'Colorful', 'Singleplayer', 'Action', 'Fast-Paced', 'Co-op', 'Touch-Friendly', 'Adventure']"
30394,219890.0,Antichamber,"['Puzzle', 'First-Person', 'Indie', 'Surreal', 'Exploration', 'Singleplayer', 'Abstract', 'Adventure', 'Nonlinear', 'Atmospheric', 'Difficult', 'Minimalist', 'Psychedelic', 'Psychological', 'Colorful', 'Great Soundtrack', 'Metroidvania', 'Replay Value', 'Sci-fi', 'Platformer']"
30395,208520.0,Omerta - City of Gangsters,"['Strategy', 'Crime', 'Simulation', 'Management', 'Turn-Based Strategy', 'Turn-Based', 'Turn-Based Combat', 'RPG', 'Singleplayer', 'Multiplayer', 'Historical', 'Tactical']"
30396,225829.0,Borderlands 2: Mechromancer Madness Pack,"['Action', 'RPG']"
30397,211994.0,Hacker Evolution Duality: Inception Part 2 DLC,['Indie']
30398,225831.0,Borderlands 2: Mechromancer Domination Pack,"['Action', 'RPG']"
30399,225827.0,Borderlands 2: Gunzerker Supremacy Pack,"['Action', 'RPG']"
30400,225832.0,Borderlands 2: Assassin Madness Pack,"['Action', 'RPG']"
30401,225834.0,Borderlands 2: Assassin Domination Pack,"['Action', 'RPG']"
30402,225833.0,Borderlands 2: Assassin Supremacy Pack,"['Action', 'RPG']"
30403,225830.0,Borderlands 2: Mechromancer Supremacy Pack,"['RPG', 'Action']"
30404,225824.0,Borderlands 2: Siren Supremacy Pack,"['RPG', 'Action']"
30405,225820.0,Borderlands 2: Commando Madness Pack,"['Action', 'RPG']"
30406,223595.0,"The Sims 3 70's, 80's and 90's",['Simulation']
30407,222079.0,Rocksmith - The Strokes Song Pack,"['Casual', 'Simulation']"
30408,211523.0,Max Payne 3: Deathmatch Made In Heaven Pack,['Action']
30409,222078.0,Rocksmith - The Strokes - Juicebox,"['Casual', 'Simulation']"
30410,222077.0,Rocksmith - The Strokes - Last Nite,"['Casual', 'Simulation']"
30411,227580.0,"10,000,000","['Indie', 'Match 3', 'Puzzle', 'Casual', 'RPG', 'Pixel Graphics', 'Mouse only', 'Retro', 'Singleplayer', 'Action', 'Touch-Friendly', '2D', 'Fantasy']"
